시도,시군구,업종대분류,사업장수,가입자수,고지금액,신규취득,상실,영세비중,인당보험료,이직률,평균규모,신호_저임금,신호_이직률,신호_영세성,위험점수,위험백분위,체불_전체,체불_2025이후
인천,연수구,운수창고업,185,2289,761877720,78,76,0.3783783783783784,332843.0406290957,0.03363914373088685,12.372972972972972,-0.215,-0.237,0.595,0.0478,49.8,0,0
울산,울주군,협회수리개인,44,650,199343980,38,24,0.25,306683.04615384614,0.047692307692307694,14.772727272727273,0.217,0.297,-0.372,0.0473,49.8,0,0
대전,서구,운수창고업,66,1651,558403540,48,30,0.4393939393939394,338221.40520896425,0.023622047244094488,25.015151515151516,-0.299,-0.618,1.055,0.046,49.7,0,0
경기,화성시,정보통신업,240,2892,1008946020,125,86,0.3958333333333333,348874.83402489626,0.036479944674965424,12.05,-0.462,-0.129,0.727,0.045,49.7,1,1
울산,울주군,부동산업,77,1882,640458180,50,69,0.4025974025974026,340307.215727949,0.031615302869287994,24.441558441558442,-0.331,-0.314,0.778,0.0441,49.6,0,0
충남,공주시,기타,228,3001,825509340,91,86,0.2631578947368421,275078.08730423194,0.029490169943352216,13.162280701754385,0.79,-0.395,-0.273,0.0409,49.5,0,0
울산,남구,기타,433,6478,1749114960,230,200,0.23094688221709006,270008.48410003085,0.033189255943192345,14.960739030023095,0.888,-0.254,-0.515,0.0395,49.5,0,0
경기,평택시,도소매업,837,10094,3515604680,419,409,0.36917562724014336,348286.57420249656,0.0410144640380424,12.05973715651135,-0.454,0.043,0.526,0.0385,49.4,2,2
경북,안동시,기타,329,4699,1199805340,110,128,0.23100303951367782,255332.0578846563,0.025324537135560758,14.282674772036474,1.182,-0.553,-0.515,0.0382,49.4,0,0
경기,성남시,부동산업,368,9949,3405374060,337,322,0.3967391304347826,342283.0495527189,0.033118906422756056,27.035326086956523,-0.362,-0.257,0.733,0.0382,49.4,0,0
경북,구미시,도소매업,341,4445,1371004460,148,133,0.3313782991202346,308437.44881889765,0.031608548931383575,13.035190615835777,0.187,-0.314,0.241,0.0379,49.3,0,0
경북,칠곡군,기타,223,3080,737407980,83,59,0.19730941704035873,239418.17532467534,0.023051948051948053,13.811659192825113,1.521,-0.639,-0.768,0.0379,49.3,0,0
경북,안동시,전문과학기술,112,1424,415597460,61,43,0.26785714285714285,291852.1488764045,0.03651685393258427,12.714285714285714,0.478,-0.128,-0.237,0.0377,49.2,1,0
경남,합천군,기타,98,1048,279599260,18,25,0.2857142857142857,266793.1870229008,0.02051526717557252,10.693877551020408,0.951,-0.736,-0.103,0.0376,49.1,0,0
서울,광진구,운수창고업,59,906,301066420,30,31,0.3728813559322034,332302.89183222956,0.0336644591611479,15.35593220338983,-0.206,-0.236,0.554,0.0372,49.1,0,0
서울,중구,교육서비스업,40,674,195436680,33,13,0.275,289965.40059347183,0.03412462908011869,16.85,0.512,-0.219,-0.183,0.0367,49.0,0,0
서울,노원구,기타,426,6410,1615594440,150,166,0.22300469483568075,252042.8143525741,0.024648985959438378,15.046948356807512,1.251,-0.579,-0.575,0.0324,48.9,0,0
대구,수성구,기타,398,8079,1997361120,266,224,0.18090452261306533,247228.75603416265,0.030325535338531998,20.298994974874372,1.352,-0.363,-0.892,0.0324,48.9,0,0
전북,김제시,기타,192,2606,668469080,76,48,0.23958333333333334,256511.54259401382,0.023791250959324637,13.572916666666666,1.158,-0.611,-0.45,0.0323,48.9,0,0
울산,남구,부동산업,176,2558,913395900,92,104,0.3977272727272727,357074.237685692,0.03831118060985145,14.534090909090908,-0.585,-0.06,0.741,0.0322,48.8,0,0
대전,서구,정보통신업,177,11705,3509058420,384,318,0.3163841807909605,299791.40709098673,0.02998718496369073,66.12994350282486,0.336,-0.376,0.128,0.0297,48.7,0,0
충남,공주시,도소매업,139,1473,497137260,56,47,0.37410071942446044,337499.83706720977,0.03496266123557366,10.597122302158274,-0.288,-0.187,0.563,0.0295,48.7,0,0
경기,구리시,부동산업,62,671,210033060,14,11,0.4032258064516129,313014.99254843517,0.018628912071535022,10.82258064516129,0.109,-0.807,0.782,0.028,48.6,0,0
부산,강서구,부동산업,80,792,266691740,29,41,0.325,336731.99494949495,0.04419191919191919,9.9,-0.276,0.164,0.193,0.0271,48.6,0,0
광주,동구,전문과학기술,154,2119,628890700,71,64,0.2987012987012987,296786.5502595564,0.031854648419065594,13.75974025974026,0.39,-0.305,-0.005,0.0266,48.5,0,0
서울,양천구,전문과학기술,194,4438,1606382920,192,116,0.422680412371134,361961.00045065343,0.03470031545741325,22.876288659793815,-0.657,-0.197,0.929,0.0252,48.5,1,0
충남,서산시,부동산업,64,1316,366378460,34,27,0.296875,278403.08510638296,0.02317629179331307,20.5625,0.726,-0.634,-0.019,0.0245,48.4,0,0
부산,기장군,부동산업,100,1839,568917920,82,54,0.3,309362.6536160957,0.036976617727025554,18.39,0.171,-0.11,0.005,0.0218,48.4,0,0
경기,안성시,도소매업,451,5242,1739873660,172,167,0.37250554323725055,331910.27470431133,0.032334986646318196,11.623059866962306,-0.2,-0.287,0.551,0.0215,48.3,0,0
충북,청주시,협회수리개인,136,1485,456688720,47,42,0.33088235294117646,307534.4915824916,0.029966329966329967,10.919117647058824,0.202,-0.377,0.238,0.021,48.3,0,0
경기,이천시,전문과학기술,220,3358,1112570420,109,160,0.33181818181818185,331319.36271590233,0.04005360333531864,15.263636363636364,-0.19,0.007,0.245,0.0202,48.2,0,0
경기,부천시,부동산업,209,3337,1027749640,76,81,0.36363636363636365,307986.1072819898,0.023524123464189393,15.966507177033494,0.194,-0.621,0.484,0.0191,48.2,0,0
경기,의정부시,부동산업,135,1427,423329480,39,43,0.3111111111111111,296656.95865452,0.028731604765241767,10.57037037037037,0.392,-0.423,0.089,0.019,48.1,0,0
대구,서구,전문과학기술,81,1974,570546780,81,68,0.24691358024691357,289030.79027355625,0.037740628166160084,24.37037037037037,0.529,-0.081,-0.395,0.0177,48.1,0,0
세종,세종시,전문과학기술,393,8865,3056742100,319,256,0.3969465648854962,344810.1635645798,0.03243090806542583,22.557251908396946,-0.401,-0.283,0.735,0.0171,48.0,0,0
부산,서구,농림어업,18,503,156167640,17,69,0.05555555555555555,310472.4453280318,0.08548707753479125,27.944444444444443,0.152,1.733,-1.836,0.0162,47.9,0,0
경남,김해시,협회수리개인,82,1493,450434880,46,35,0.32926829268292684,301697.84326858673,0.02712659075686537,18.20731707317073,0.303,-0.484,0.225,0.0147,47.9,0,0
충남,공주시,전문과학기술,110,1817,566475180,78,51,0.3090909090909091,311763.9955971381,0.035498073747936155,16.51818181818182,0.13,-0.166,0.073,0.0124,47.8,0,0
전남,나주시,도소매업,269,3849,1300084760,107,133,0.38661710037174724,337772.0862561704,0.03117692907248636,14.308550185873607,-0.292,-0.331,0.657,0.0115,47.8,0,0
경기,부천시,기타,889,13114,3421952160,410,353,0.21597300337457817,260938.8561842306,0.029091047735244777,14.75140607424072,1.068,-0.41,-0.628,0.01,47.7,0,0
경기,포천시,운수창고업,56,812,244074180,26,19,0.32142857142857145,300583.9655172414,0.02770935960591133,14.5,0.323,-0.462,0.166,0.0089,47.7,0,0
충남,아산시,전문과학기술,322,5313,1682897280,232,182,0.30124223602484473,316750.8526256352,0.03896103896103896,16.5,0.046,-0.035,0.014,0.0086,47.6,0,0
경북,영주시,기타,184,2493,608169500,64,54,0.1956521739130435,243950.86241476133,0.023666265543521862,13.548913043478262,1.423,-0.616,-0.781,0.0086,47.6,0,0
전북,전주시,전문과학기술,629,10120,3059914320,308,313,0.31001589825119236,302363.0750988142,0.03068181818181818,16.089030206677265,0.291,-0.349,0.08,0.0075,47.5,0,0
경기,안양시,도소매업,1350,12195,4339210300,360,296,0.44296296296296295,355818.80278802785,0.026896268962689627,9.033333333333333,-0.566,-0.493,1.082,0.0074,47.5,2,0
대구,북구,협회수리개인,59,635,175819200,29,17,0.22033898305084745,276880.6299212598,0.03622047244094488,10.76271186440678,0.755,-0.139,-0.595,0.0071,47.4,0,0
대구,달성군,도소매업,270,3199,962278440,121,102,0.2851851851851852,300806.0143794936,0.03485464207564864,11.848148148148148,0.319,-0.191,-0.107,0.007,47.4,0,0
경북,경주시,기타,464,7555,1936761540,175,205,0.22198275862068967,256354.93580410324,0.02514890800794176,16.282327586206897,1.161,-0.56,-0.583,0.0063,47.3,0,0
서울,동대문구,제조업,311,4067,1323182240,98,80,0.40514469453376206,325346.0142611261,0.021883452176051144,13.07717041800643,-0.095,-0.684,0.797,0.0062,47.3,0,0
경북,청도군,제조업,61,980,314717480,29,34,0.3442622950819672,321140.28571428574,0.03214285714285714,16.065573770491802,-0.026,-0.294,0.338,0.0061,47.2,0,0
경기,군포시,협회수리개인,43,1086,320039660,52,40,0.23255813953488372,294695.81952117867,0.0423572744014733,25.25581395348837,0.427,0.094,-0.503,0.006,47.1,0,0
서울,강동구,운수창고업,50,1255,411560340,37,33,0.38,327936.52589641436,0.027888446215139442,25.1,-0.136,-0.455,0.607,0.0052,47.1,0,0
강원,강릉시,전문과학기술,165,3049,1013108540,188,115,0.2787878787878788,332275.6772712365,0.04968842243358478,18.47878787878788,-0.206,0.373,-0.155,0.0041,47.0,0,0
서울,구로구,전문과학기술,671,19662,6245785020,726,658,0.3204172876304024,317657.6655477571,0.035194791984538704,29.30253353204173,0.031,-0.178,0.159,0.0041,47.0,0,0
서울,성동구,부동산업,190,6792,2314776740,229,110,0.42105263157894735,340809.2962308598,0.02495583038869258,35.747368421052634,-0.339,-0.567,0.917,0.0035,46.9,0,0
대구,달서구,전문과학기술,297,4548,1376597560,201,180,0.25252525252525254,302681.96130167105,0.041886543535620054,15.313131313131313,0.286,0.076,-0.353,0.0032,46.9,2,0
광주,광산구,협회수리개인,95,1039,308690520,30,34,0.29473684210526313,297103.48411934555,0.030798845043310877,10.936842105263159,0.384,-0.345,-0.035,0.0014,46.8,0,0
인천,부평구,부동산업,102,1239,391894420,25,49,0.3431372549019608,316298.9669087974,0.02986279257465698,12.147058823529411,0.054,-0.38,0.33,0.0011,46.8,0,0
세종,세종시,협회수리개인,86,1981,637844540,82,69,0.313953488372093,321981.09035840485,0.038112064613831396,23.03488372093023,-0.04,-0.067,0.11,0.001,46.7,0,0
강원,철원군,제조업,39,593,175628720,17,34,0.23076923076923078,296169.8482293423,0.04300168634064081,15.205128205128204,0.4,0.119,-0.516,0.0009,46.7,0,0
서울,도봉구,운수창고업,35,1182,346691960,51,48,0.22857142857142856,293309.6108291032,0.04187817258883249,33.77142857142857,0.452,0.076,-0.533,-0.0018,46.6,0,0
경기,가평군,기타,131,1588,438647940,31,32,0.29770992366412213,276226.6624685139,0.019836272040302267,12.122137404580153,0.768,-0.761,-0.012,-0.002,46.6,0,0
강원,춘천시,정보통신업,103,1050,326619920,43,44,0.27184466019417475,311066.5904761905,0.041428571428571426,10.194174757281553,0.142,0.059,-0.207,-0.0021,46.5,0,0
울산,남구,도소매업,347,3319,1136408720,112,100,0.3861671469740634,342394.9141307623,0.031937330521241335,9.564841498559078,-0.364,-0.302,0.654,-0.0038,46.4,0,0
대전,서구,전문과학기술,464,6849,2128369100,269,176,0.3146551724137931,310756.18338443566,0.032486494378741425,14.760775862068966,0.147,-0.281,0.115,-0.0061,46.4,0,0
경기,오산시,도소매업,249,2599,864696300,88,65,0.37751004016064255,332703.46287033474,0.029434397845325123,10.437751004016064,-0.212,-0.397,0.589,-0.0068,46.3,0,0
서울,강동구,제조업,175,6055,2025460180,250,185,0.3485714285714286,334510.35177539225,0.035920726672171756,34.6,-0.241,-0.15,0.371,-0.0069,46.3,0,0
부산,강서구,협회수리개인,65,685,195696760,23,24,0.24615384615384617,285688.700729927,0.034306569343065696,10.538461538461538,0.59,-0.212,-0.401,-0.0073,46.2,0,0
전북,익산시,운수창고업,61,826,234327620,21,18,0.29508196721311475,283689.61259079905,0.02360774818401937,13.540983606557377,0.627,-0.618,-0.032,-0.0076,46.2,0,0
경기,수원시,정보통신업,302,3700,1271613940,97,95,0.41721854304635764,343679.44324324327,0.025945945945945945,12.251655629139073,-0.383,-0.529,0.888,-0.0083,46.1,0,0
부산,수영구,기타,235,3343,930154180,107,85,0.2553191489361702,278239.3598564164,0.028716721507627878,14.225531914893617,0.73,-0.424,-0.332,-0.0087,46.1,0,0
전북,군산시,운수창고업,108,2271,769395720,50,42,0.4351851851851852,338791.59841479524,0.02025539409951563,21.02777777777778,-0.308,-0.745,1.023,-0.0101,46.0,0,0
서울,송파구,건설업,984,12273,4879605140,876,546,0.3567073170731707,397588.620549173,0.05793204595453434,12.472560975609756,-1.151,0.686,0.432,-0.0111,46.0,4,2
부산,금정구,제조업,223,3121,976784940,107,205,0.22869955156950672,312971.784684396,0.049983979493752,13.995515695067265,0.11,0.384,-0.532,-0.0128,45.9,0,0
강원,강릉시,운수창고업,42,773,246699840,21,21,0.35714285714285715,319145.9767141009,0.027166882276843468,18.404761904761905,0.007,-0.483,0.435,-0.0136,45.9,0,0
서울,서초구,건설업,1124,23021,10077298260,2553,1075,0.31761565836298933,437743.72355675255,0.07879761956474524,20.481316725978647,-1.658,1.478,0.138,-0.0141,45.8,6,2
전북,완주군,기타,224,5355,1460860640,149,125,0.2544642857142857,272803.10737628385,0.025583566760037348,23.90625,0.834,-0.543,-0.338,-0.0158,45.8,0,0
전남,나주시,기타,234,3261,881877100,110,79,0.23076923076923078,270431.4934069304,0.028978840846366146,13.935897435897436,0.88,-0.414,-0.516,-0.017,45.7,0,0
서울,성동구,도소매업,1576,23524,8063724600,1044,846,0.33946700507614214,342787.1365414045,0.04017173950008502,14.926395939086294,-0.37,0.011,0.302,-0.0188,45.6,4,2
경기,과천시,기타,161,5023,1564797580,228,211,0.2546583850931677,311526.4941270157,0.043698984670515625,31.198757763975156,0.134,0.145,-0.337,-0.0191,45.6,0,0
광주,남구,운수창고업,18,559,192951480,18,17,0.3888888888888889,345172.5939177102,0.03130590339892665,31.055555555555557,-0.406,-0.326,0.674,-0.0192,45.5,0,0
인천,부평구,정보통신업,97,1231,386030700,49,34,0.30927835051546393,313591.14541023556,0.033712428919577576,12.690721649484535,0.099,-0.234,0.075,-0.02,45.4,0,0
광주,광산구,기타,598,10568,2684472660,239,241,0.21739130434782608,254018.98750946252,0.022710068130204392,17.672240802675585,1.209,-0.652,-0.617,-0.02,45.4,0,0
서울,강서구,기타,709,14346,4013838280,493,464,0.231311706629055,279787.97434825037,0.033354245085738185,20.23413258110014,0.7,-0.248,-0.512,-0.02,45.4,0,0
전남,영광군,제조업,73,818,287589840,33,24,0.3835616438356164,351576.8215158924,0.03484107579462103,11.205479452054794,-0.503,-0.191,0.634,-0.0201,45.3,0,0
충남,아산시,운수창고업,91,1710,573652480,54,57,0.3626373626373626,335469.2865497076,0.03245614035087719,18.791208791208792,-0.256,-0.282,0.477,-0.0205,45.3,0,0
경기,광주시,협회수리개인,80,972,277913960,27,46,0.225,285919.71193415637,0.03755144032921811,12.15,0.586,-0.088,-0.56,-0.0207,45.2,0,0
대구,달성군,운수창고업,45,995,337048700,29,32,0.37777777777777777,338742.4120603015,0.030653266331658293,22.11111111111111,-0.307,-0.35,0.591,-0.0223,45.2,0,0
경남,의령군,기타,72,794,207157900,13,14,0.2638888888888889,260904.15617128465,0.01700251889168766,11.027777777777779,1.069,-0.869,-0.267,-0.0225,45.1,0,0
서울,구로구,도소매업,1373,12498,4403999680,329,272,0.437727603787327,352376.3546167387,0.024043847015522483,9.102694828841951,-0.515,-0.602,1.042,-0.0248,45.1,1,0
대구,달서구,부동산업,139,3763,978663440,94,68,0.23741007194244604,260075.3228806803,0.021525378687217645,27.071942446043167,1.085,-0.697,-0.466,-0.0261,45.0,0,0
경기,용인시,숙박음식점업,295,8974,2939552080,397,371,0.29152542372881357,327563.1914419434,0.042790283039893025,30.420338983050847,-0.13,0.111,-0.059,-0.0262,45.0,2,1
경기,가평군,부동산업,27,614,178465760,11,11,0.3333333333333333,290660.8469055375,0.017915309446254073,22.74074074074074,0.499,-0.834,0.256,-0.0263,44.9,0,0
서울,중구,전문과학기술,1067,54736,18444102700,2548,2372,0.29990627928772257,336964.75263080973,0.04494299912306343,51.29896907216495,-0.279,0.192,0.004,-0.0276,44.8,0,0
강원,홍천군,숙박음식점업,15,896,266602360,54,31,0.2,297547.27678571426,0.04743303571428571,59.733333333333334,0.376,0.287,-0.748,-0.0284,44.8,0,0
대구,중구,운수창고업,42,3246,1281248280,87,118,0.47619047619047616,394716.04436229204,0.03157732593961799,77.28571428571429,-1.113,-0.315,1.332,-0.0322,44.7,0,0
서울,광진구,기타,309,5311,1491636880,176,136,0.24919093851132687,280858.0079081152,0.029372999435134627,17.187702265372167,0.68,-0.399,-0.378,-0.0322,44.7,0,0
경기,하남시,전문과학기술,513,7161,2493777280,230,218,0.3898635477582846,348244.27873202064,0.03128054740957967,13.95906432748538,-0.453,-0.327,0.682,-0.0326,44.6,0,0
인천,중구,협회수리개인,53,608,193507880,19,25,0.3018867924528302,318269.5394736842,0.03618421052631579,11.471698113207546,0.021,-0.14,0.019,-0.0333,44.6,0,0
광주,서구,협회수리개인,65,1003,313131120,44,33,0.27692307692307694,312194.5363908275,0.03838484546360917,15.430769230769231,0.123,-0.057,-0.169,-0.0343,44.5,0,0
대구,달성군,전문과학기술,90,1761,510332100,41,57,0.2777777777777778,289796.76320272574,0.027825099375354913,19.566666666666666,0.515,-0.458,-0.162,-0.0351,44.5,0,0
서울,용산구,전문과학기술,634,28125,9548962860,1377,1072,0.30914826498422715,339518.67946666665,0.04353777777777778,44.361198738170344,-0.319,0.139,0.074,-0.0355,44.4,1,0
대전,대덕구,기타,328,5114,1419444120,142,131,0.2530487804878049,277560.4458349628,0.026691435275713726,15.591463414634147,0.742,-0.501,-0.349,-0.0357,44.4,0,0
경기,양평군,기타,218,2977,807015960,92,75,0.22935779816513763,271083.6278132348,0.02804837084313067,13.655963302752294,0.867,-0.449,-0.527,-0.0365,44.3,0,0
강원,강릉시,부동산업,106,2885,819177140,50,76,0.29245283018867924,283943.5493934142,0.021837088388214906,27.21698113207547,0.623,-0.685,-0.052,-0.0382,44.3,0,0
부산,금정구,기타,394,6150,1688660500,199,180,0.2233502538071066,274578.9430894309,0.0308130081300813,15.609137055837563,0.799,-0.344,-0.572,-0.0391,44.2,0,0
경기,광명시,기타,338,4808,1266601080,142,96,0.22485207100591717,263436.16472545755,0.024750415973377703,14.224852071005918,1.018,-0.575,-0.561,-0.0394,44.1,0,0
인천,미추홀구,협회수리개인,55,744,214165840,21,20,0.2727272727272727,287857.311827957,0.027553763440860215,13.527272727272727,0.55,-0.468,-0.2,-0.0394,44.1,0,0
대전,중구,운수창고업,42,901,282121460,24,25,0.3333333333333333,313120.37735849054,0.02719200887902331,21.452380952380953,0.107,-0.482,0.256,-0.0396,44.0,0,0
강원,원주시,운수창고업,63,1024,306236940,20,29,0.31746031746031744,299059.51171875,0.02392578125,16.253968253968253,0.349,-0.606,0.136,-0.0401,44.0,0,0
충남,논산시,기타,214,2529,704119880,72,59,0.2570093457943925,278418.29972321074,0.025899565045472518,11.817757009345794,0.726,-0.531,-0.319,-0.0412,43.9,0,0
부산,기장군,전문과학기술,150,2041,682144060,66,81,0.3333333333333333,334220.50955414015,0.03601175894169525,13.606666666666667,-0.236,-0.147,0.256,-0.0424,43.9,0,0
부산,북구,부동산업,87,1072,321972840,34,21,0.3103448275862069,300347.79850746266,0.025652985074626867,12.32183908045977,0.327,-0.54,0.083,-0.0436,43.8,0,0
서울,은평구,부동산업,98,1328,362367240,30,21,0.2755102040816326,272866.8975903614,0.019201807228915662,13.551020408163266,0.832,-0.785,-0.18,-0.0442,43.8,0,0
서울,성북구,기타,400,8422,2323961880,273,245,0.225,275939.43006411777,0.030752790311090003,21.055,0.773,-0.347,-0.56,-0.0444,43.7,0,0
부산,동구,정보통신업,48,697,222353960,33,31,0.25,319015.7245337159,0.04591104734576758,14.520833333333334,0.009,0.229,-0.372,-0.0445,43.7,0,0
대구,중구,기타,181,3446,979682320,93,77,0.27624309392265195,284295.5078351712,0.024666279744631456,19.03867403314917,0.616,-0.578,-0.174,-0.0453,43.6,0,0
강원,춘천시,운수창고업,48,806,229003580,30,18,0.25,284123.5483870968,0.02977667493796526,16.791666666666668,0.619,-0.384,-0.372,-0.0454,43.6,0,0
강원,강릉시,제조업,193,3270,1053179560,170,113,0.2694300518134715,322073.2599388379,0.04327217125382263,16.94300518134715,-0.041,0.129,-0.225,-0.0459,43.5,0,0
서울,송파구,부동산업,351,6854,2369706920,159,200,0.4045584045584046,345740.72366501315,0.02618908666472133,19.527065527065528,-0.415,-0.52,0.792,-0.0475,43.5,1,0
충북,음성군,기타,241,3726,1085033860,168,85,0.24481327800829875,291206.0815888352,0.033950617283950615,15.46058091286307,0.49,-0.225,-0.411,-0.0488,43.4,0,0
부산,부산진구,기타,367,6542,1758815360,200,168,0.21798365122615804,268849.79516967287,0.028125955365331703,17.825613079019075,0.91,-0.446,-0.613,-0.0496,43.4,0,0
울산,울주군,전문과학기술,195,2853,896872020,113,87,0.2923076923076923,314361.0304942166,0.03505082369435682,14.63076923076923,0.086,-0.183,-0.053,-0.05,43.3,0,0
전북,정읍시,도소매업,135,1854,652095920,40,52,0.4222222222222222,351723.7971952535,0.02481121898597627,13.733333333333333,-0.505,-0.572,0.925,-0.0508,43.2,0,0
경북,영천시,부동산업,24,779,220992580,53,18,0.16666666666666666,283687.52246469836,0.045571245186136075,32.458333333333336,0.627,0.216,-0.999,-0.0519,43.2,0,0
부산,강서구,도소매업,949,9543,3331022580,328,269,0.3835616438356164,349054.02703552344,0.03127947186419365,10.055848261327714,-0.465,-0.327,0.634,-0.0525,43.1,1,0
전남,광양시,도소매업,238,2740,943388100,71,114,0.36134453781512604,344302.2262773723,0.03375912408759124,11.512605042016807,-0.393,-0.232,0.467,-0.0528,43.1,0,0
충북,청주시,전문과학기술,938,17650,5744144100,800,628,0.2878464818763326,325447.2577903683,0.04045325779036827,18.816631130063964,-0.096,0.022,-0.087,-0.0537,43.0,0,0
충남,천안시,전문과학기술,803,15377,5004498320,548,657,0.29389788293897884,325453.49027768744,0.03918189503804383,19.149439601494397,-0.096,-0.026,-0.041,-0.0546,43.0,0,0
충북,증평군,도소매업,52,603,211161760,25,22,0.34615384615384615,350185.3399668325,0.03897180762852405,11.596153846153847,-0.482,-0.034,0.353,-0.0547,42.9,0,0
전남,무안군,제조업,108,1261,392712100,40,23,0.3333333333333333,311429.10388580494,0.02498017446471055,11.675925925925926,0.136,-0.566,0.256,-0.0581,42.9,0,0
경기,양주시,기타,436,6599,1659847800,185,205,0.16055045871559634,251530.20154568873,0.029549931807849674,15.135321100917432,1.261,-0.392,-1.045,-0.0588,42.8,0,0
전남,나주시,협회수리개인,40,630,207525780,17,20,0.35,329406.0,0.029365079365079365,15.75,-0.16,-0.399,0.381,-0.0593,42.8,0,0
경북,상주시,전문과학기술,44,607,179148900,9,10,0.3409090909090909,295138.22075782536,0.015650741350906095,13.795454545454545,0.419,-0.92,0.313,-0.0628,42.7,0,0
대구,수성구,협회수리개인,86,1380,431540080,60,39,0.27906976744186046,312710.2028985507,0.035869565217391305,16.046511627906977,0.114,-0.152,-0.153,-0.0636,42.7,0,0
충북,증평군,기타,71,1015,255323020,29,21,0.18309859154929578,251549.77339901478,0.024630541871921183,14.295774647887324,1.261,-0.579,-0.875,-0.0646,42.6,0,0
경기,하남시,제조업,601,5980,1904715580,159,168,0.33444259567387685,318514.3110367893,0.02734113712374582,9.95008319467554,0.017,-0.476,0.264,-0.0649,42.6,0,0
경남,창녕군,기타,150,1984,556207540,64,59,0.22666666666666666,280346.5423387097,0.030997983870967742,13.226666666666667,0.69,-0.337,-0.547,-0.065,42.5,0,0
충남,계룡시,기타,71,1853,502498480,30,37,0.2676056338028169,271181.04695089045,0.01807879114948732,26.098591549295776,0.865,-0.828,-0.239,-0.0674,42.4,0,0
제주,제주시,운수창고업,265,6826,2404389420,147,245,0.39622641509433965,352239.87987108115,0.028713741576325814,25.758490566037736,-0.513,-0.424,0.73,-0.0692,42.4,0,0
경기,이천시,운수창고업,177,2878,933593800,129,106,0.2768361581920904,324389.7845726199,0.04082696316886727,16.259887005649716,-0.079,0.036,-0.17,-0.0709,42.3,0,0
강원,삼척시,부동산업,37,1212,342168740,14,15,0.32432432432432434,282317.4422442244,0.011963696369636964,32.75675675675676,0.653,-1.06,0.188,-0.0731,42.3,0,0
대구,달성군,기타,411,7345,1945234380,210,189,0.20194647201946472,264837.9006126617,0.02716133424098026,17.871046228710462,0.99,-0.483,-0.734,-0.0756,42.2,0,0
전남,나주시,제조업,333,4368,1349071840,146,133,0.2852852852852853,308853.44322344323,0.031936813186813184,13.117117117117116,0.18,-0.302,-0.106,-0.076,42.2,0,0
서울,서초구,기타,806,23006,7093898320,951,858,0.24689826302729528,308349.92262887943,0.03931583065287316,28.543424317617866,0.188,-0.021,-0.395,-0.0761,42.1,0,0
부산,금정구,협회수리개인,54,857,259214000,25,21,0.2962962962962963,302466.74445740954,0.026837806301050177,15.87037037037037,0.29,-0.495,-0.023,-0.0762,42.1,0,0
서울,서대문구,정보통신업,98,1919,703508380,55,65,0.40816326530612246,366601.5528921313,0.031266284523189164,19.581632653061224,-0.724,-0.327,0.82,-0.0771,42.0,0,0
경기,의정부시,기타,472,8594,2130273920,281,230,0.1419491525423729,247879.2087502909,0.02973004421689551,18.20762711864407,1.338,-0.386,-1.185,-0.0775,42.0,0,0
부산,연제구,금융보험업,30,765,243476160,17,13,0.36666666666666664,318269.49019607843,0.0196078431372549,25.5,0.021,-0.77,0.507,-0.0806,41.9,0,0
경남,남해군,기타,102,1254,340160680,28,26,0.24509803921568626,271260.51036682614,0.0215311004784689,12.294117647058824,0.863,-0.697,-0.409,-0.0807,41.9,0,0
충남,홍성군,기타,207,2826,788419500,72,75,0.24154589371980675,278987.79193205945,0.026008492569002124,13.652173913043478,0.715,-0.527,-0.435,-0.0823,41.8,0,0
충북,청주시,운수창고업,185,4864,1527580500,94,138,0.33513513513513515,314058.49095394736,0.023848684210526317,26.291891891891893,0.091,-0.609,0.27,-0.0826,41.7,0,0
부산,서구,기타,122,2994,867134140,81,81,0.26229508196721313,289623.96125584503,0.027054108216432865,24.540983606557376,0.518,-0.487,-0.279,-0.0826,41.7,0,0
서울,영등포구,수도하수폐기물,13,2830,789177820,171,74,0.15384615384615385,278861.4204946996,0.04328621908127209,217.69230769230768,0.718,0.129,-1.096,-0.0828,41.6,0,0
경북,경주시,전문과학기술,186,3065,962531100,105,88,0.2956989247311828,314039.5106035889,0.03148450244698205,16.478494623655912,0.092,-0.319,-0.027,-0.0848,41.6,0,0
경기,파주시,기타,662,10235,2633324420,374,297,0.14954682779456194,257286.215925745,0.03277967757694187,15.460725075528702,1.142,-0.27,-1.128,-0.0852,41.5,0,0
대구,북구,운수창고업,48,941,339577660,16,11,0.4791666666666667,360868.9266737513,0.014346439957492029,19.604166666666668,-0.641,-0.97,1.354,-0.0854,41.5,0,0
강원,삼척시,전문과학기술,50,662,224398920,41,24,0.26,338971.17824773415,0.04909365558912387,13.24,-0.311,0.35,-0.296,-0.0857,41.4,0,0
경기,여주시,기타,222,3100,848257940,79,83,0.22522522522522523,273631.5935483871,0.026129032258064518,13.963963963963964,0.818,-0.522,-0.558,-0.0877,41.4,0,0
경기,안양시,부동산업,153,3779,1387004040,139,106,0.39869281045751637,367029.3834347711,0.032415983064302725,24.69934640522876,-0.73,-0.283,0.748,-0.0884,41.3,0,0
서울,종로구,협회수리개인,186,3986,1398794900,213,150,0.3010752688172043,350926.96939287503,0.045534370296036124,21.43010752688172,-0.493,0.215,0.013,-0.0885,41.3,0,0
