스냅샷,시도,시군구,업종대분류,가입자수,위험점수,위험백분위,이직률,인당보험료
2026-05,부산,남구,보건사회복지,2417,-0.5978,19.8,0.04364915184112536,315529.2925113777
2026-05,부산,남구,부동산업,1716,0.1894,59.5,0.02156177156177156,258255.4895104895
2026-05,부산,남구,숙박음식점업,637,1.3363,98.0,0.09497645211930926,222957.95918367346
2026-05,부산,남구,운수창고업,3017,-0.7589,14.8,0.014086841233012926,462984.30891614186
2026-05,부산,남구,전기가스,2713,-0.8116,13.0,0.006081828234426834,529612.7018061187
2026-05,부산,남구,전문과학기술,3065,0.223,62.1,0.04061990212071778,288328.5024469821
2026-05,부산,남구,정보통신업,1109,-0.1136,39.3,0.02660054102795311,313497.565374211
2026-05,부산,남구,제조업,2511,-0.7596,14.7,0.024691358024691357,411325.1692552768
2026-05,부산,남구,협회수리개인,624,0.1472,56.8,0.03766025641025641,278405.1923076923
2026-05,부산,동구,건설업,2060,0.4653,77.8,0.07766990291262135,364997.213592233
2026-05,부산,동구,금융보험업,1123,-0.4354,25.9,0.014247551202137132,313318.0943900267
2026-05,부산,동구,기타,3187,0.2574,64.9,0.03984938813931597,264992.9337935362
2026-05,부산,동구,도소매업,2341,0.3187,69.2,0.03865869286629645,330397.2832123024
2026-05,부산,동구,보건사회복지,3116,-0.7881,13.5,0.03177150192554557,333204.28754813864
2026-05,부산,동구,부동산업,867,0.5119,80.1,0.06747404844290658,287114.55594002304
2026-05,부산,동구,운수창고업,5407,-0.8334,11.9,0.03023857961901239,493181.17625300534
2026-05,부산,동구,전문과학기술,4872,-0.3793,27.9,0.027914614121510674,390121.8842364532
2026-05,부산,동구,정보통신업,697,-0.0445,43.7,0.04591104734576758,319015.7245337159
2026-05,부산,동구,제조업,1473,-0.563,20.8,0.03326544467073999,398154.8676171079
2026-05,부산,동래구,건설업,2319,0.8974,91.5,0.07805088400172489,329488.70202673564
2026-05,부산,동래구,금융보험업,996,-1.6409,1.0,0.01355421686746988,505984.6184738956
2026-05,부산,동래구,기타,5635,0.2148,61.6,0.04330079858030168,256570.42058562554
2026-05,부산,동래구,도소매업,2540,0.3962,74.7,0.03700787401574803,307189.83464566927
2026-05,부산,동래구,보건사회복지,5826,-0.6797,17.5,0.03553038105046344,305586.0590456574
2026-05,부산,동래구,부동산업,1624,0.1632,58.0,0.03940886699507389,319373.50985221675
2026-05,부산,동래구,숙박음식점업,621,1.0733,94.8,0.0861513687600644,240650.7890499195
2026-05,부산,동래구,전문과학기술,2467,0.1096,54.1,0.031211998378597488,289538.3623834617
2026-05,부산,동래구,제조업,1120,0.1981,60.1,0.045535714285714284,323802.58928571426
2026-05,부산,동래구,협회수리개인,537,0.2136,61.3,0.04189944134078212,265248.19366852887
2026-05,부산,부산진구,건설업,3291,0.8547,90.2,0.09222120935885748,357913.32725615316
2026-05,부산,부산진구,금융보험업,1324,-0.8173,12.6,0.017371601208459216,434256.7975830816
2026-05,부산,부산진구,기타,6542,-0.0496,43.4,0.028125955365331703,268849.79516967287
2026-05,부산,부산진구,도소매업,3258,0.4731,78.3,0.037753222836095765,296838.4162062615
2026-05,부산,부산진구,보건사회복지,7232,-0.5978,19.8,0.045077433628318585,305910.4563053097
2026-05,부산,부산진구,부동산업,3201,0.3908,74.4,0.04311152764761012,296141.01843174006
2026-05,부산,부산진구,숙박음식점업,2130,0.9218,92.2,0.09812206572769953,268127.8497652582
2026-05,부산,부산진구,운수창고업,7112,-0.8497,11.2,0.008647356580427446,453704.99156355456
2026-05,부산,부산진구,전문과학기술,5967,0.2657,65.5,0.04055639349756997,289037.50293279707
2026-05,부산,부산진구,정보통신업,788,0.6588,84.3,0.04251269035532995,278537.6395939086
2026-05,부산,부산진구,제조업,1633,0.0721,51.3,0.0327617881200245,309880.72259644826
2026-05,부산,부산진구,협회수리개인,1858,0.2826,66.4,0.04897739504843918,281106.24327233585
2026-05,부산,북구,건설업,669,0.9846,93.4,0.07698056801195814,329102.6606875934
2026-05,부산,북구,기타,3314,0.1188,54.8,0.032739891369945685,230173.07785153892
2026-05,부산,북구,도소매업,4142,0.4753,78.5,0.023539352969579912,270800.81603090296
2026-05,부산,북구,보건사회복지,3990,-0.7078,16.6,0.03007518796992481,300743.55388471176
2026-05,부산,북구,부동산업,1072,-0.0436,43.8,0.025652985074626867,300347.79850746266
2026-05,부산,북구,전문과학기술,1560,0.5171,80.6,0.05352564102564102,284084.0
2026-05,부산,북구,제조업,756,0.3151,69.0,0.05026455026455026,285695.8201058201
2026-05,부산,사상구,건설업,1640,0.7416,86.7,0.0923780487804878,346915.56097560975
2026-05,부산,사상구,기타,4717,0.1956,60.0,0.029149883400466398,255014.5601017596
2026-05,부산,사상구,도소매업,6048,0.1425,56.5,0.028604497354497355,319243.69708994706
2026-05,부산,사상구,보건사회복지,4388,-0.9111,9.9,0.027461257976298996,327837.515952598
2026-05,부산,사상구,부동산업,1058,-0.0946,40.6,0.020321361058601134,293672.8733459357
2026-05,부산,사상구,운수창고업,545,0.7195,86.0,0.04220183486238532,231542.3119266055
2026-05,부산,사상구,전문과학기술,2938,0.1919,59.6,0.03437712729748128,313479.21034717496
2026-05,부산,사상구,제조업,12924,-0.4008,26.9,0.02448932219127205,331488.06251934386
2026-05,부산,사상구,협회수리개인,714,-0.1636,36.5,0.018207282913165267,258844.593837535
2026-05,부산,사하구,건설업,1435,1.1854,96.3,0.1059233449477352,338400.5714285714
2026-05,부산,사하구,기타,4610,0.1082,54.0,0.035032537960954444,252236.64642082428
2026-05,부산,사하구,도소매업,2751,0.2513,64.3,0.03326063249727372,301715.9142130134
2026-05,부산,사하구,보건사회복지,3647,-0.648,18.3,0.035371538250616945,291650.1179051275
2026-05,부산,사하구,부동산업,1342,0.3175,69.1,0.040238450074515646,279094.15797317435
2026-05,부산,사하구,운수창고업,1340,-0.1107,39.5,0.03246268656716418,269095.70149253734
2026-05,부산,사하구,전문과학기술,3170,0.141,56.4,0.030441640378548896,291688.63091482647
2026-05,부산,사하구,제조업,15453,-0.7917,13.2,0.021419789037727302,364780.0038827412
2026-05,부산,서구,기타,2994,-0.0826,41.7,0.027054108216432865,289623.96125584503
2026-05,부산,서구,농림어업,503,0.0162,47.9,0.08548707753479125,310472.4453280318
2026-05,부산,서구,도소매업,2112,0.1907,59.6,0.024384469696969696,321927.3484848485
2026-05,부산,서구,보건사회복지,2472,-0.7917,13.2,0.028519417475728157,301255.34789644013
2026-05,부산,서구,부동산업,601,0.149,57.0,0.03161397670549085,287708.5524126456
2026-05,부산,서구,운수창고업,568,-0.314,30.3,0.03169014084507042,343762.8169014084
2026-05,부산,서구,제조업,1162,-0.3912,27.2,0.02495697074010327,321137.52151462995
2026-05,부산,수영구,건설업,1659,0.5152,80.5,0.06751054852320675,339895.02109704644
2026-05,부산,수영구,기타,3343,-0.0087,46.1,0.028716721507627878,278239.3598564164
2026-05,부산,수영구,도소매업,1569,0.2608,65.3,0.032823454429572976,302865.7998725303
2026-05,부산,수영구,보건사회복지,3848,-0.7633,14.5,0.028716216216216218,296839.1787941788
2026-05,부산,수영구,부동산업,615,0.7099,85.6,0.06097560975609756,311396.65040650405
2026-05,부산,수영구,숙박음식점업,1054,0.7344,86.3,0.08444022770398482,245514.26944971536
2026-05,부산,수영구,전문과학기술,1283,0.3713,72.8,0.04247856586126267,264455.9469992206
2026-05,부산,수영구,제조업,739,-0.1241,38.6,0.03450608930987822,335145.38565629226
2026-05,부산,연제구,건설업,1771,0.6436,83.9,0.06860530773574251,334548.3003952569
2026-05,부산,연제구,금융보험업,765,-0.0806,41.9,0.0196078431372549,318269.49019607843
2026-05,부산,연제구,기타,4545,0.2984,67.8,0.037183718371837184,232407.7799779978
2026-05,부산,연제구,도소매업,1892,0.396,74.6,0.034355179704016914,308232.4735729387
2026-05,부산,연제구,보건사회복지,2882,-0.8506,11.2,0.03469812630117974,325711.4781401804
2026-05,부산,연제구,부동산업,1865,0.3356,70.6,0.028150134048257374,291235.54959785525
2026-05,부산,연제구,숙박음식점업,506,1.2638,97.0,0.11067193675889328,247985.09881422925
2026-05,부산,연제구,운수창고업,1050,-0.3033,30.6,0.017142857142857144,394151.8095238095
2026-05,부산,연제구,전문과학기술,5982,0.343,71.2,0.05015045135406219,277107.2250083584
2026-05,부산,연제구,제조업,1845,-0.4046,26.9,0.024661246612466124,381261.8211382114
2026-05,부산,영도구,기타,2311,0.174,58.6,0.032669839896148856,281147.50324534834
2026-05,부산,영도구,도소매업,1541,0.0983,53.1,0.03374432186891629,328381.4536015574
2026-05,부산,영도구,보건사회복지,1382,-0.4358,25.9,0.030390738060781478,299841.67872648337
2026-05,부산,영도구,부동산업,668,0.0744,51.5,0.0531437125748503,304867.6946107784
2026-05,부산,영도구,운수창고업,1106,-0.3658,28.1,0.04113924050632911,383289.96383363474
2026-05,부산,영도구,전문과학기술,2288,-0.4329,26.1,0.027097902097902096,357985.48076923075
2026-05,부산,영도구,제조업,3348,-0.8623,10.7,0.01821983273596177,401373.0227001195
2026-05,부산,중구,건설업,585,-0.1114,39.4,0.035897435897435895,440737.8461538461
2026-05,부산,중구,기타,1818,0.1573,57.7,0.03685368536853685,308448.07480748073
2026-05,부산,중구,도소매업,2027,0.0975,53.0,0.03996053280710409,376185.7622101628
2026-05,부산,중구,보건사회복지,1595,-0.7302,15.8,0.0335423197492163,313830.5203761755
2026-05,부산,중구,부동산업,788,0.265,65.5,0.04187817258883249,298417.9441624365
2026-05,부산,중구,숙박음식점업,1034,0.683,84.9,0.06769825918762089,227372.0502901354
2026-05,부산,중구,운수창고업,7698,-0.2813,31.4,0.03793193037152507,427563.29176409455
2026-05,부산,중구,전문과학기술,3943,-0.5035,23.4,0.034618310930763375,399897.996449404
2026-05,부산,해운대구,건설업,3163,1.0094,93.9,0.09990515333544103,341008.50458425545
2026-05,부산,해운대구,교육서비스업,515,0.5468,81.7,0.03300970873786408,248192.38834951457
2026-05,부산,해운대구,금융보험업,626,-1.2823,4.1,0.019968051118210862,444580.5111821086
2026-05,부산,해운대구,기타,9774,-0.2215,33.9,0.029005524861878452,304073.19214241864
2026-05,부산,해운대구,도소매업,6545,0.0579,50.3,0.03414820473644003,326859.22383498854
2026-05,부산,해운대구,보건사회복지,3172,0.1501,57.1,0.10135561160151324,297917.22572509455
2026-05,부산,해운대구,부동산업,2635,0.7297,86.2,0.04497153700189754,285109.70777988614
2026-05,부산,해운대구,숙박음식점업,3875,0.1275,55.4,0.0607741935483871,289756.4129032258
2026-05,부산,해운대구,운수창고업,1324,-0.1359,37.7,0.034365558912386705,376500.5589123867
2026-05,부산,해운대구,전문과학기술,7727,0.2947,67.3,0.04652517147664035,291889.26362106897
2026-05,부산,해운대구,정보통신업,2869,-0.2676,31.9,0.025967235970721505,334984.32206343673
2026-05,부산,해운대구,제조업,4095,-0.343,29.2,0.033455433455433455,369388.11233211233
2026-05,부산,해운대구,협회수리개인,1722,0.1051,53.6,0.04732868757259001,308176.2950058072
2026-05,서울,강남구,건설업,23823,-0.1448,37.5,0.05719262897200185,413171.06577677035
2026-05,서울,강남구,교육서비스업,8469,0.0678,51.0,0.036426968945566185,304978.0753335695
2026-05,서울,강남구,금융보험업,28004,-1.0549,6.9,0.01565847736037709,491820.2749607199
2026-05,서울,강남구,기타,37526,-0.3376,29.3,0.03502904652774077,343421.0808506102
2026-05,서울,강남구,도소매업,155555,-0.1498,37.3,0.034849410176464916,349749.8642923725
2026-05,서울,강남구,보건사회복지,32446,-1.0064,7.8,0.04590704555261049,385881.4898600752
2026-05,서울,강남구,부동산업,18572,0.4519,77.1,0.03860650441524876,308242.2162395003
2026-05,서울,강남구,수도하수폐기물,603,-0.7503,15.2,0.02155887230514096,391696.1857379768
2026-05,서울,강남구,숙박음식점업,16213,0.4255,75.9,0.06433109233331277,287128.3167828286
2026-05,서울,강남구,운수창고업,5898,-0.4302,26.2,0.026788741946422515,377234.7880637504
2026-05,서울,강남구,전문과학기술,175164,-0.1705,36.0,0.03872085588362906,348030.00285446784
2026-05,서울,강남구,정보통신업,90300,-0.6841,17.4,0.03163344407530454,408356.7685492802
2026-05,서울,강남구,제조업,66906,-1.0665,6.7,0.018705347801392998,465871.8375033629
2026-05,서울,강남구,협회수리개인,23756,0.1453,56.6,0.0459883818824718,321133.60498400405
2026-05,서울,강동구,건설업,8941,-0.4502,25.3,0.037076389665585505,486512.5981433844
2026-05,서울,강동구,교육서비스업,692,0.7548,87.1,0.04552023121387283,257417.8034682081
2026-05,서울,강동구,금융보험업,841,-0.8128,12.8,0.01248513674197384,382745.7312722949
2026-05,서울,강동구,기타,14681,-0.8901,10.3,0.022443975206048634,417154.778284858
2026-05,서울,강동구,도소매업,8598,-0.1093,39.6,0.03076296813212375,359800.52337752964
2026-05,서울,강동구,보건사회복지,8912,-1.0464,7.2,0.032933123877917414,367364.04174147215
2026-05,서울,강동구,부동산업,5816,0.6598,84.5,0.0358493810178817,254131.35144429162
2026-05,서울,강동구,숙박음식점업,778,0.8775,90.9,0.06940874035989718,256787.48071979434
2026-05,서울,강동구,운수창고업,1255,0.0052,47.1,0.027888446215139442,327936.52589641436
2026-05,서울,강동구,전문과학기술,16539,0.4878,79.0,0.049398391680270874,284859.4630872483
2026-05,서울,강동구,정보통신업,1954,-0.3618,28.4,0.02098259979529171,381782.70214943704
2026-05,서울,강동구,제조업,6055,-0.0069,46.3,0.035920726672171756,334510.35177539225
2026-05,서울,강동구,협회수리개인,2101,-0.2001,34.6,0.022608281770585437,377370.81389814377
2026-05,서울,강북구,건설업,703,1.0267,94.1,0.08179231863442389,326608.7624466572
2026-05,서울,강북구,기타,3549,0.2455,63.9,0.030994646379261765,233140.41701887856
2026-05,서울,강북구,도소매업,1290,0.7162,85.9,0.043410852713178294,283130.7131782946
2026-05,서울,강북구,보건사회복지,3157,-0.6022,19.6,0.04339562876148242,301066.29078238836
2026-05,서울,강북구,부동산업,1080,0.3727,72.9,0.03888888888888889,280434.7962962963
2026-05,서울,강북구,숙박음식점업,521,0.2239,62.3,0.05854126679462572,271158.0038387716
2026-05,서울,강북구,운수창고업,1714,-1.0354,7.3,0.01691948658109685,397982.7187864644
2026-05,서울,강북구,전문과학기술,827,0.7755,87.5,0.053204353083434096,262657.0979443773
2026-05,서울,강북구,제조업,674,0.3968,74.7,0.02744807121661721,273717.1216617211
2026-05,서울,강서구,건설업,11006,-0.1314,38.0,0.05038161003089224,440560.5469743776
2026-05,서울,강서구,교육서비스업,521,0.553,81.7,0.036468330134357005,248195.7773512476
2026-05,서울,강서구,금융보험업,1377,0.0559,50.1,0.02178649237472767,374471.4306463326
2026-05,서울,강서구,기타,14346,-0.02,45.4,0.033354245085738185,279787.97434825037
2026-05,서울,강서구,도소매업,33739,0.0819,51.9,0.031076795399982215,340612.9387355879
2026-05,서울,강서구,보건사회복지,8144,-0.8135,12.7,0.04131876227897839,340878.30550098233
2026-05,서울,강서구,부동산업,4153,0.1002,53.3,0.04189742354924151,334596.6626535035
2026-05,서울,강서구,수도하수폐기물,657,-1.1187,5.9,0.01750380517503805,384080.7914764079
2026-05,서울,강서구,숙박음식점업,9112,0.1938,59.8,0.04461150131694469,308269.9341527656
2026-05,서울,강서구,운수창고업,47707,-0.9925,8.1,0.016674701825727882,482671.30987066886
2026-05,서울,강서구,전기가스,584,-1.4037,3.0,0.008561643835616438,528397.1232876712
2026-05,서울,강서구,전문과학기술,28402,0.3293,69.9,0.051193577917048094,305335.5073586367
2026-05,서울,강서구,정보통신업,17886,-0.8243,12.2,0.018478139326847814,452634.7556748295
2026-05,서울,강서구,제조업,26067,-0.9943,8.0,0.016879579545018605,472237.89388882497
2026-05,서울,강서구,협회수리개인,4660,-0.2637,32.3,0.029399141630901286,370362.9184549356
2026-05,서울,관악구,건설업,1379,0.8918,91.4,0.07360406091370558,334635.0543872371
2026-05,서울,관악구,기타,4785,0.3457,71.4,0.03187042842215256,244734.00208986417
2026-05,서울,관악구,도소매업,2399,0.1082,54.0,0.03459774906210921,326384.2100875365
2026-05,서울,관악구,보건사회복지,3600,-0.6394,18.7,0.050833333333333335,332675.5722222222
2026-05,서울,관악구,부동산업,3137,0.3679,72.6,0.02295186483901817,244321.19222186803
2026-05,서울,관악구,숙박음식점업,987,0.8845,91.1,0.07548125633232017,260854.87335359675
2026-05,서울,관악구,운수창고업,816,-0.3796,27.9,0.03002450980392157,357254.01960784313
2026-05,서울,관악구,전문과학기술,6906,0.2021,60.5,0.03026353895163626,316031.6188821315
2026-05,서울,관악구,정보통신업,2551,-0.2565,32.6,0.03586828694629557,371388.9533516268
2026-05,서울,관악구,제조업,3546,-0.3605,28.5,0.015228426395939087,348722.8087986464
2026-05,서울,관악구,협회수리개인,1100,0.2547,64.7,0.03318181818181818,265867.8181818182
2026-05,서울,광진구,건설업,2889,0.3851,73.9,0.05659397715472482,355463.51678781584
2026-05,서울,광진구,금융보험업,706,-0.6529,18.1,0.021954674220963172,451445.552407932
2026-05,서울,광진구,기타,5311,-0.0322,44.7,0.029372999435134627,280858.0079081152
2026-05,서울,광진구,도소매업,7134,0.2516,64.4,0.03357162881973647,305379.6019063639
2026-05,서울,광진구,보건사회복지,3296,-0.7926,13.1,0.03944174757281554,326096.2378640777
2026-05,서울,광진구,부동산업,2526,0.824,89.3,0.034045922406967535,242836.30245447348
2026-05,서울,광진구,숙박음식점업,985,0.8214,89.2,0.07461928934010152,261464.83248730964
2026-05,서울,광진구,운수창고업,906,0.0372,49.1,0.0336644591611479,332302.89183222956
2026-05,서울,광진구,전문과학기술,8716,0.3625,72.3,0.03774667278568151,292571.23221661313
2026-05,서울,광진구,정보통신업,3160,-0.2813,31.4,0.017721518987341773,357078.9240506329
2026-05,서울,광진구,제조업,3665,-0.2,34.7,0.02878581173260573,348496.98772169166
2026-05,서울,광진구,협회수리개인,1895,-0.2224,33.8,0.03456464379947229,395297.8575197889
2026-05,서울,구로구,건설업,4145,0.3872,74.0,0.07261761158021712,371039.5802171291
2026-05,서울,구로구,교육서비스업,520,0.5154,80.5,0.038461538461538464,300491.07692307694
2026-05,서울,구로구,금융보험업,1008,-0.418,26.6,0.03125,334505.45634920633
2026-05,서울,구로구,기타,12110,-0.1207,38.9,0.028736581337737408,309485.5028901734
2026-05,서울,구로구,도소매업,12498,-0.0248,45.1,0.024043847015522483,352376.3546167387
2026-05,서울,구로구,보건사회복지,4127,-0.6489,18.2,0.04240368306275745,310720.02423067606
2026-05,서울,구로구,부동산업,2877,0.659,84.4,0.04171011470281543,261282.12026416406
2026-05,서울,구로구,숙박음식점업,843,0.6663,84.6,0.06465005931198102,264560.5931198102
2026-05,서울,구로구,운수창고업,1903,-0.2324,33.3,0.029164477141355755,349519.52706253284
2026-05,서울,구로구,전문과학기술,19662,0.0041,47.0,0.035194791984538704,317657.6655477571
2026-05,서울,구로구,정보통신업,23512,-0.4881,24.0,0.027283940115685607,363169.552568901
2026-05,서울,구로구,제조업,11349,-0.4397,25.7,0.023482245131729668,363419.97356595297
2026-05,서울,구로구,협회수리개인,1926,0.2883,66.7,0.03608515057113188,296040.2492211838
2026-05,서울,금천구,건설업,5450,0.3142,69.0,0.04954128440366973,358397.6623853211
2026-05,서울,금천구,금융보험업,1708,-0.3981,27.1,0.021662763466042154,336254.05152224825
2026-05,서울,금천구,기타,12178,-0.1426,37.6,0.02742650681556906,310632.3616357366
2026-05,서울,금천구,도소매업,22864,-0.1682,36.1,0.02687631210636809,343163.8077326802
2026-05,서울,금천구,보건사회복지,2105,-0.5708,20.5,0.05368171021377672,324097.3016627078
2026-05,서울,금천구,부동산업,4405,0.8976,91.5,0.06458569807037458,276311.86379114643
2026-05,서울,금천구,숙박음식점업,528,0.9039,91.8,0.06818181818181818,251279.01515151514
2026-05,서울,금천구,운수창고업,2340,-0.1449,37.4,0.026709401709401708,342971.9487179487
2026-05,서울,금천구,전문과학기술,27346,-0.1796,35.5,0.03225334601038543,328610.8220580706
2026-05,서울,금천구,정보통신업,31817,-0.4749,24.3,0.028569632586353207,358554.43442184996
2026-05,서울,금천구,제조업,27165,-0.5108,23.0,0.023099576661144854,364207.913859746
2026-05,서울,금천구,협회수리개인,2852,0.3728,73.0,0.04102384291725105,285830.3927068724
2026-05,서울,노원구,건설업,2349,0.7849,87.7,0.10493827160493827,360313.69093231164
2026-05,서울,노원구,교육서비스업,633,0.3874,74.1,0.02843601895734597,275179.77883096365
2026-05,서울,노원구,기타,6410,0.0324,48.9,0.024648985959438378,252042.8143525741
2026-05,서울,노원구,도소매업,2456,0.3862,73.9,0.035423452768729644,289537.4918566775
2026-05,서울,노원구,보건사회복지,6323,-1.0895,6.2,0.027993041277874428,358598.782223628
2026-05,서울,노원구,부동산업,3347,0.4696,78.1,0.03032566477442486,238043.72871227964
2026-05,서울,노원구,숙박음식점업,1768,0.8571,90.3,0.05345022624434389,192420.70135746605
2026-05,서울,노원구,운수창고업,1625,-0.5482,21.6,0.03876923076923077,334734.8676923077
2026-05,서울,노원구,전문과학기술,2936,0.5216,80.8,0.039168937329700275,262514.40735694824
2026-05,서울,노원구,제조업,1053,0.2788,66.3,0.03276353276353276,303397.3029439696
2026-05,서울,노원구,협회수리개인,827,0.8544,90.1,0.045949214026602174,221824.18379685612
2026-05,서울,도봉구,건설업,1153,0.9963,93.6,0.10060711188204684,358201.2315698179
2026-05,서울,도봉구,기타,3990,0.0616,50.5,0.029323308270676692,242223.23308270678
2026-05,서울,도봉구,도소매업,1406,0.3542,71.9,0.032361308677098154,301731.35135135136
2026-05,서울,도봉구,보건사회복지,2822,-0.9709,8.5,0.02799433026222537,332360.0850460666
2026-05,서울,도봉구,부동산업,1635,0.3329,70.4,0.0382262996941896,252144.95412844035
2026-05,서울,도봉구,운수창고업,1182,-0.0018,46.6,0.04187817258883249,293309.6108291032
2026-05,서울,도봉구,전문과학기술,1333,0.5907,82.7,0.041635408852213056,277665.4913728432
2026-05,서울,도봉구,제조업,818,0.237,63.3,0.03728606356968215,300425.18337408314
2026-05,서울,동대문구,건설업,2440,0.9385,92.4,0.09938524590163934,350289.11475409835
2026-05,서울,동대문구,기타,5836,0.2178,61.7,0.030328992460589444,235896.73063742288
2026-05,서울,동대문구,도소매업,7128,0.2281,62.6,0.028479236812570145,308515.04769921437
2026-05,서울,동대문구,보건사회복지,5561,-0.9563,8.9,0.03524545944973925,347289.433555116
2026-05,서울,동대문구,부동산업,5607,0.4387,76.3,0.03549135009809167,242206.55252363117
2026-05,서울,동대문구,숙박음식점업,647,0.8079,88.7,0.06800618238021638,243620.61823802165
2026-05,서울,동대문구,전문과학기술,4688,0.3486,71.5,0.04532849829351536,296812.0776450512
2026-05,서울,동대문구,정보통신업,805,0.5875,82.5,0.037267080745341616,309097.6645962733
2026-05,서울,동대문구,제조업,4067,0.0062,47.3,0.021883452176051144,325346.0142611261
2026-05,서울,동작구,건설업,2442,1.1972,96.4,0.1339066339066339,380308.0098280098
2026-05,서울,동작구,교육서비스업,1143,0.4488,76.8,0.023184601924759404,230355.60804899386
2026-05,서울,동작구,금융보험업,645,-1.7681,0.5,0.004651162790697674,535059.0387596899
2026-05,서울,동작구,기타,4773,0.0667,50.9,0.024303373140582445,257165.32160067043
2026-05,서울,동작구,도소매업,3226,0.1201,54.9,0.044172349659020456,319536.2182269064
2026-05,서울,동작구,보건사회복지,1709,-0.7529,15.1,0.04125219426565243,323003.7448800468
2026-05,서울,동작구,부동산업,1102,0.4998,79.4,0.04219600725952813,301653.5390199637
2026-05,서울,동작구,숙박음식점업,639,0.8784,91.0,0.07198748043818466,241140.18779342723
2026-05,서울,동작구,전문과학기술,7043,0.1154,54.5,0.03528325997444271,332119.290075252
2026-05,서울,동작구,정보통신업,3150,-0.5943,20.0,0.020793650793650795,431540.6222222222
2026-05,서울,동작구,제조업,11489,-0.7569,14.9,0.018844111759073898,415992.0915658456
2026-05,서울,동작구,협회수리개인,662,0.5206,80.7,0.03700906344410876,263397.0996978852
2026-05,서울,마포구,건설업,5628,0.4233,75.8,0.07453802416488983,353704.4811656006
2026-05,서울,마포구,교육서비스업,856,0.3773,73.4,0.029789719626168224,277521.8925233645
2026-05,서울,마포구,금융보험업,3781,-0.6995,16.8,0.023009785770960064,454953.89050515735
2026-05,서울,마포구,기타,18399,0.0947,52.8,0.037610739714114896,276940.11739768466
2026-05,서울,마포구,도소매업,17060,0.0848,52.1,0.03968347010550997,339506.50762016414
2026-05,서울,마포구,보건사회복지,4010,-0.5607,21.0,0.05798004987531172,329757.38154613465
2026-05,서울,마포구,부동산업,5432,0.0655,50.7,0.030927835051546393,321022.6325478645
2026-05,서울,마포구,숙박음식점업,4184,0.8444,89.8,0.07695984703632887,264602.7437858509
2026-05,서울,마포구,운수창고업,7575,-0.5658,20.7,0.016897689768976897,392285.85346534656
2026-05,서울,마포구,전문과학기술,31741,0.2666,65.6,0.04602879556409691,298046.43584008067
2026-05,서울,마포구,정보통신업,21518,-0.643,18.5,0.02242308764755089,388674.3675062738
2026-05,서울,마포구,제조업,22244,-0.8915,10.1,0.01978061499730264,455786.81442186655
2026-05,서울,마포구,협회수리개인,12503,-0.4294,26.2,0.03663120850995761,396555.19475325925
2026-05,서울,서대문구,건설업,1235,0.5716,82.2,0.07327935222672065,379979.75708502025
2026-05,서울,서대문구,교육서비스업,649,1.1214,95.5,0.030046224961479198,187931.00154083205
2026-05,서울,서대문구,금융보험업,2463,-1.4106,2.9,0.017458384084449857,507334.3970767357
2026-05,서울,서대문구,기타,12260,-1.1081,6.0,0.013172920065252855,438787.735725938
2026-05,서울,서대문구,도소매업,5082,0.0923,52.6,0.029909484454939,328149.8780007871
2026-05,서울,서대문구,보건사회복지,4307,-0.389,27.5,0.0350592059438124,261713.16925934525
2026-05,서울,서대문구,부동산업,3331,0.6711,84.6,0.030621435004503154,232765.57190033022
2026-05,서울,서대문구,숙박음식점업,936,0.858,90.4,0.05876068376068376,250300.5341880342
2026-05,서울,서대문구,운수창고업,3524,-0.4246,26.4,0.024829738933030646,389212.077185017
2026-05,서울,서대문구,전문과학기술,8556,0.2579,65.1,0.0364656381486676,310484.3010752688
2026-05,서울,서대문구,정보통신업,1919,-0.0771,42.0,0.031266284523189164,366601.5528921313
2026-05,서울,서대문구,제조업,2263,-0.5273,22.2,0.02275740167918692,396685.9301811754
2026-05,서울,서대문구,협회수리개인,868,0.7932,88.1,0.04665898617511521,251119.1474654378
2026-05,서울,서초구,건설업,23021,-0.0141,45.8,0.07879761956474524,437743.72355675255
2026-05,서울,서초구,교육서비스업,3558,0.3836,73.8,0.041596402473299605,274189.2973580663
2026-05,서울,서초구,금융보험업,18013,-1.1344,5.6,0.012046855049131182,547109.319935602
2026-05,서울,서초구,기타,23006,-0.0761,42.1,0.03931583065287316,308349.92262887943
2026-05,서울,서초구,농림어업,609,-0.7611,14.6,0.009852216748768473,397307.78325123154
2026-05,서울,서초구,도소매업,42086,-0.1495,37.4,0.030841610036591742,362107.9503873022
2026-05,서울,서초구,보건사회복지,13882,-0.6448,18.4,0.05607981558853191,341140.1210200259
2026-05,서울,서초구,부동산업,10848,0.1624,57.9,0.03332411504424779,315714.01364306785
2026-05,서울,서초구,숙박음식점업,6409,0.5631,81.9,0.06888750195038228,278389.0216882509
2026-05,서울,서초구,운수창고업,5475,-0.427,26.3,0.02237442922374429,404910.3780821918
2026-05,서울,서초구,전문과학기술,68745,-0.1896,35.1,0.03883918830460397,345318.02836569934
2026-05,서울,서초구,정보통신업,33576,-0.5053,23.3,0.031153204670002384,379497.3528710984
2026-05,서울,서초구,제조업,117884,-1.2532,4.3,0.01198211801431916,518160.4903125106
2026-05,서울,서초구,협회수리개인,10218,-0.3548,28.6,0.02666862399686827,376956.077510276
2026-05,서울,성동구,건설업,4437,0.6912,85.2,0.11144917737209827,383066.97318007663
